experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
sweep_035,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.612,0.981,0.754,0.779,0.83,0.883,0.05,0.728,0.994,0.84,0.8,0.79,0.777,2025-10-28T17:32:00.481685Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,2048.0,True,0.25,True,linear,0.5
sweep_036,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.55,0.412,0.471,0.787,0.657,0.833,1.0,0.826,0.444,0.578,0.754,0.7,0.734,2025-10-28T17:32:01.854431Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,2048.0,True,0.25,True,linear,0.5
sweep_037,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.953,0.813,0.878,0.925,0.899,0.911,1.0,0.915,0.709,0.799,0.811,0.825,0.729,2025-10-28T17:32:03.255455Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,2048.0,True,0.25,True,linear,0.25
sweep_038,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.658,0.833,0.735,0.894,0.944,0.984,0.95,0.779,0.901,0.836,0.858,0.904,0.92,2025-10-28T17:32:04.620484Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,2048.0,True,0.25,True,linear,0.25
sweep_039,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.871,0.929,0.899,0.934,0.945,0.956,0.85,0.822,0.911,0.864,0.852,0.871,0.846,2025-10-28T17:32:06.121296Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,2048.0,True,0.25,True,linear,0.5
sweep_040,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.773,0.961,0.857,0.896,0.928,0.955,0.75,0.785,0.954,0.861,0.84,0.869,0.873,2025-10-28T17:32:07.508519Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,2048.0,True,0.25,True,linear,0.5
sweep_041,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.598,0.946,0.732,0.77,0.819,0.881,1.0,0.731,0.983,0.839,0.801,0.806,0.79,2025-10-28T17:32:08.927694Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,2048.0,True,0.5,True,linear,0.25
sweep_042,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.19,0.027,0.047,0.638,0.485,0.661,1.0,0.787,0.358,0.492,0.609,0.625,0.548,2025-10-28T17:32:10.499647Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,2048.0,True,0.5,True,linear,0.25
sweep_043,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.4,0.608,0.989,0.753,0.786,0.84,0.895,0.05,0.726,0.996,0.84,0.799,0.788,0.775,2025-10-28T17:32:12.354448Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,2048.0,True,0.5,True,linear,0.5
sweep_044,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.577,0.978,0.726,0.753,0.813,0.881,1.0,0.719,0.983,0.83,0.787,0.777,0.76,2025-10-28T17:32:13.920905Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,2048.0,True,0.5,True,linear,0.5
sweep_045,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.3,0.639,0.942,0.762,0.803,0.857,0.909,0.3,0.74,0.992,0.847,0.812,0.804,0.794,2025-10-28T17:32:15.328368Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,2048.0,True,0.5,True,linear,0.25
sweep_046,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.83,0.892,0.86,0.895,0.955,0.974,1.0,0.771,0.983,0.864,0.831,0.861,0.851,2025-10-28T17:32:16.697146Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,2048.0,True,0.5,True,linear,0.25
sweep_047,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.615,0.994,0.76,0.791,0.859,0.93,0.95,0.812,0.916,0.861,0.843,0.884,0.893,2025-10-28T17:32:18.138544Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,2048.0,True,0.5,True,linear,0.5
sweep_048,123,50.0,8.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.628,0.917,0.745,0.791,0.79,0.889,1.0,0.762,0.976,0.855,0.832,0.884,0.889,2025-10-28T17:32:19.604257Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,2048.0,True,0.5,True,linear,0.5
sweep_049,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.8,0.533,0.561,0.547,0.959,0.942,0.996,0.95,0.885,0.856,0.87,0.977,0.974,0.995,2025-10-28T17:32:20.979301Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,512.0,True,0.25,True,linear,0.25
sweep_050,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.599,0.997,0.748,0.757,0.81,0.863,0.05,0.745,0.999,0.854,0.805,0.774,0.743,2025-10-28T17:32:22.369456Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,512.0,True,0.25,True,linear,0.25
sweep_051,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.726,0.577,0.643,0.787,0.739,0.801,1.0,0.806,0.903,0.852,0.834,0.856,0.814,2025-10-28T17:32:23.718816Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,512.0,True,0.25,True,linear,0.5
sweep_052,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.791,0.532,0.636,0.798,0.737,0.796,1.0,0.837,0.793,0.814,0.813,0.832,0.765,2025-10-28T17:32:25.172231Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,512.0,True,0.25,True,linear,0.5
sweep_053,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.738,0.926,0.822,0.866,0.916,0.941,1.0,0.828,0.838,0.833,0.823,0.852,0.787,2025-10-28T17:32:26.621334Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,512.0,True,0.25,True,linear,0.25
sweep_054,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.688,0.959,0.801,0.849,0.89,0.931,0.95,0.757,0.953,0.844,0.815,0.824,0.816,2025-10-28T17:32:28.047260Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,512.0,True,0.25,True,linear,0.25
sweep_055,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.59,0.961,0.731,0.765,0.858,0.936,0.95,0.719,0.955,0.82,0.779,0.822,0.851,2025-10-28T17:32:29.471941Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,512.0,True,0.25,True,linear,0.5
sweep_056,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.558,0.943,0.701,0.733,0.842,0.927,0.95,0.714,0.96,0.819,0.776,0.795,0.827,2025-10-28T17:32:30.914456Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,512.0,True,0.25,True,linear,0.5
sweep_057,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.511,1.0,0.676,0.679,0.759,0.838,0.05,0.695,0.999,0.82,0.767,0.752,0.736,2025-10-28T17:32:32.279752Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,512.0,True,0.5,True,linear,0.25
sweep_058,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.526,0.954,0.678,0.697,0.754,0.863,1.0,0.687,0.994,0.813,0.758,0.738,0.755,2025-10-28T17:32:33.700068Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,512.0,True,0.5,True,linear,0.25
sweep_059,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.929,0.339,0.496,0.774,0.663,0.752,1.0,0.959,0.397,0.561,0.673,0.691,0.593,2025-10-28T17:32:35.160796Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,512.0,True,0.5,True,linear,0.5
sweep_060,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.539,1.0,0.701,0.738,0.812,0.885,0.05,0.703,1.0,0.826,0.777,0.763,0.75,2025-10-28T17:32:36.543375Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,512.0,True,0.5,True,linear,0.5
sweep_061,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.8,0.599,0.972,0.741,0.775,0.834,0.893,1.0,0.726,0.994,0.839,0.798,0.798,0.789,2025-10-28T17:32:37.956279Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,512.0,True,0.5,True,linear,0.25
sweep_062,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.65,0.667,0.939,0.78,0.824,0.87,0.914,0.3,0.747,0.959,0.84,0.807,0.804,0.785,2025-10-28T17:32:39.414544Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,512.0,True,0.5,True,linear,0.25
sweep_063,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.641,0.925,0.758,0.803,0.854,0.899,1.0,0.73,0.976,0.835,0.796,0.798,0.781,2025-10-28T17:32:40.820332Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,512.0,True,0.5,True,linear,0.5
sweep_064,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.643,0.887,0.746,0.89,0.933,0.979,0.05,0.792,0.96,0.868,0.865,0.884,0.896,2025-10-28T17:32:42.170347Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,512.0,True,0.5,True,linear,0.5
sweep_065,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.3,0.614,0.99,0.758,0.784,0.836,0.888,0.3,0.726,0.989,0.837,0.796,0.787,0.775,2025-10-28T17:32:43.552176Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,1024.0,True,0.25,True,linear,0.25
sweep_066,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.65,0.654,0.86,0.743,0.801,0.869,0.927,1.0,0.702,0.994,0.823,0.775,0.852,0.863,2025-10-28T17:32:44.969746Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,1024.0,True,0.25,True,linear,0.25
sweep_067,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.737,0.931,0.823,0.878,0.913,0.946,0.3,0.876,0.94,0.907,0.902,0.916,0.906,2025-10-28T17:32:46.590904Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,1024.0,True,0.25,True,linear,0.5
sweep_068,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.538,0.977,0.694,0.711,0.813,0.895,0.9,0.754,0.925,0.831,0.8,0.832,0.835,2025-10-28T17:32:47.969776Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,1024.0,True,0.25,True,linear,0.5
sweep_069,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.55,0.882,0.953,0.916,0.948,0.976,0.987,0.05,0.938,0.952,0.945,0.948,0.967,0.969,2025-10-28T17:32:49.316134Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,1024.0,True,0.25,True,linear,0.25
sweep_070,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.9,0.587,0.956,0.728,0.785,0.86,0.927,0.95,0.721,0.975,0.829,0.789,0.789,0.791,2025-10-28T17:32:50.703158Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,1024.0,True,0.25,True,linear,0.25
sweep_071,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.95,0.68,0.882,0.767,0.822,0.923,0.963,0.95,0.77,0.929,0.842,0.816,0.898,0.907,2025-10-28T17:32:52.282534Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,1024.0,True,0.25,True,linear,0.5
sweep_072,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.664,0.977,0.791,0.887,0.929,0.97,0.05,0.78,0.994,0.874,0.867,0.877,0.886,2025-10-28T17:32:53.638068Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0005,1024.0,True,0.25,True,linear,0.5
sweep_073,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.595,0.993,0.744,0.761,0.816,0.872,0.05,0.72,1.0,0.837,0.792,0.777,0.762,2025-10-28T17:32:55.007836Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,1024.0,True,0.5,True,linear,0.25
sweep_074,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,1.0,0.555,0.98,0.708,0.732,0.797,0.875,1.0,0.714,0.992,0.83,0.786,0.77,0.766,2025-10-28T17:32:56.471723Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,1024.0,True,0.5,True,linear,0.25
sweep_075,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.7,0.682,0.852,0.758,0.819,0.868,0.913,0.9,0.795,0.937,0.86,0.839,0.866,0.855,2025-10-28T17:32:57.887612Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0001,1024.0,True,0.5,True,linear,0.5
sweep_076,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.595,0.984,0.742,0.79,0.849,0.909,0.3,0.743,0.997,0.851,0.814,0.802,0.789,2025-10-28T17:32:59.357993Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,False,,,0.0001,1024.0,True,0.5,True,linear,0.5
sweep_077,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.5,0.664,0.849,0.745,0.807,0.864,0.919,0.75,0.769,0.956,0.852,0.825,0.839,0.84,2025-10-28T17:33:01.124768Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,,,0.0,8000.0,1.0,,0.5,True,1.0,0.5,0.0005,1024.0,True,0.5,True,linear,0.25
stage1_sweep_001,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.528,0.998,0.691,0.701,0.775,0.849,0.05,0.701,0.987,0.82,0.77,0.757,0.742,2025-10-28T17:20:23.705179Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,0.0,False,0.0,False,repeat,0.0
stage1_sweep_002,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.53,1.0,0.693,0.705,0.779,0.853,0.05,0.697,1.0,0.822,0.771,0.757,0.743,2025-10-28T17:20:25.032273Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,0.0,False,0.0,False,repeat,0.0
stage1_sweep_003,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.537,0.997,0.698,0.713,0.786,0.858,0.8,0.702,0.994,0.823,0.774,0.765,0.756,2025-10-28T17:20:26.347221Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,0.0,False,0.0,False,repeat,0.0
stage1_sweep_004,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.539,0.997,0.7,0.709,0.78,0.851,0.05,0.702,0.999,0.825,0.775,0.76,0.746,2025-10-28T17:20:27.552599Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,0.0,False,0.0,False,repeat,0.0
stage1_sweep_005,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.555,0.995,0.712,0.732,0.799,0.866,0.55,0.713,0.992,0.83,0.784,0.773,0.761,2025-10-28T17:20:28.890328Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,0.0,False,0.0,False,repeat,0.0
stage1_sweep_006,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.528,0.993,0.689,0.704,0.779,0.855,0.05,0.707,0.999,0.828,0.78,0.766,0.752,2025-10-28T17:20:30.152500Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,0.0,False,0.0,False,repeat,0.0
stage1_sweep_007,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.6,0.522,0.999,0.686,0.693,0.769,0.845,0.05,0.696,1.0,0.821,0.767,0.75,0.733,2025-10-28T17:20:31.405561Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,0.0,False,0.25,False,repeat,0.0
stage1_sweep_008,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.523,0.998,0.687,0.691,0.766,0.842,0.05,0.692,0.999,0.818,0.754,0.726,0.698,2025-10-28T17:20:32.618290Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,0.0,False,0.25,False,repeat,0.0
stage1_sweep_009,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.85,0.562,0.945,0.704,0.736,0.814,0.89,0.95,0.708,0.979,0.822,0.775,0.781,0.779,2025-10-28T17:20:33.851683Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,0.0,False,0.25,False,repeat,0.0
stage1_sweep_010,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.509,1.0,0.675,0.676,0.756,0.836,0.05,0.688,1.0,0.815,0.752,0.726,0.701,2025-10-28T17:20:35.211714Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,0.0,False,0.25,False,repeat,0.0
stage1_sweep_011,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.6,0.551,0.987,0.707,0.727,0.797,0.867,0.05,0.709,0.998,0.829,0.784,0.773,0.761,2025-10-28T17:20:36.449853Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,0.0,False,0.25,False,repeat,0.0
stage1_sweep_012,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.528,0.98,0.686,0.701,0.776,0.853,0.05,0.706,0.998,0.827,0.78,0.767,0.754,2025-10-28T17:20:37.688378Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.001,0.0,False,0.25,False,repeat,0.0
stage1_sweep_013,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.75,0.555,0.959,0.703,0.732,0.799,0.87,1.0,0.706,0.995,0.826,0.779,0.773,0.762,2025-10-28T17:20:38.889071Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,0.0,False,0.5,False,repeat,0.0
stage1_sweep_014,123,50.0,32.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.543,0.998,0.704,0.71,0.779,0.848,0.05,0.705,0.995,0.825,0.775,0.761,0.747,2025-10-28T17:20:40.218559Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0001,0.0,False,0.5,False,repeat,0.0
stage1_sweep_015,123,50.0,16.0,4.0,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123.0,0.05,0.541,1.0,0.702,0.714,0.784,0.854,0.05,0.705,1.0,0.827,0.772,0.751,0.729,2025-10-28T17:20:41.517852Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,0.0,15000.0,0.0,15000.0,1.0,0.0,0.0,False,2.0,0.25,0.0005,0.0,False,0.5,False,repeat,0.0
